created,value,europeana_id,upvotes,downvotes,recommendation
13.02.2026,frame,KSU14,5,0,accept
13.02.2026,village,KSU14,7,0,accept
13.02.2026,red hat,KSU14,6,0,accept
13.02.2026,winter scene,KSU14,7,0,accept
13.02.2026,a village,KSU14,6,0,accept
13.02.2026,dog,KSU14,7,0,accept
27.03.2026,Clouded sky,KSU15,1,0,accept
13.02.2026,other houses,KSU15,3,0,accept
27.03.2026,Winter landscape,KSU15,6,0,accept
13.02.2026,trees,KSU15,4,0,accept
13.02.2026,snow-covered rural scene,KSU15,8,0,accept
13.02.2026,small round thatched-roof house,KSU15,4,2,accept
13.02.2026,yellow wall,KSU15,4,0,accept
13.02.2026,dark roof,KSU15,1,3,reject
13.02.2026,a village,KSU15,6,0,accept
13.02.2026,wooden fence,KSU15,6,0,accept
13.02.2026,painting,KSU15,4,1,accept
13.02.2026,chimney,KSU15,5,1,accept
13.02.2026,snow-covered path,KSU15,7,0,accept
13.02.2026,grassy hill,KSU16,0,0,unknown
27.03.2026,Dirt road,KSU16,2,0,accept
13.02.2026,trees,KSU16,4,0,accept
27.03.2026,Sky with clouds,KSU16,2,0,accept
27.03.2026,town,KSU16,1,0,accept
27.03.2026,Church,KSU16,7,0,accept
13.02.2026,a village,KSU16,1,2,reject
13.02.2026,golden crosses,KSU16,8,0,accept
13.02.2026,green domes,KSU16,8,0,accept
13.02.2026,painting,KSU16,7,0,accept
13.02.2026,small white building,KSU16,3,0,accept
13.02.2026,white walls,KSU16,3,0,accept
13.02.2026,two figures,KSU16,4,0,accept
13.02.2026,dirt field,KSU16,0,2,reject
13.02.2026,russian orthodox church complex,KSU16,0,4,reject
13.02.2026,wooden fence,KSU16,5,0,accept
13.02.2026,bell tower,KSU16,6,0,accept
13.02.2026,blue label,KSU17,6,0,accept
13.02.2026,still life,KSU17,4,2,accept
13.02.2026,cluster of dark grapes,KSU17,5,0,accept
13.02.2026,small orange pumpkin,KSU17,3,1,accept
13.02.2026,bunch of green grapes,KSU17,6,0,accept
13.02.2026,bottle of wine,KSU17,5,0,accept
13.02.2026,still life painting,KSU17,0,0,unknown
13.02.2026,bowl of green cucumbers,KSU17,6,0,accept
13.02.2026,sliced watermelon,KSU17,6,0,accept
13.02.2026,canvas,KSU17,1,4,reject
13.02.2026,vase with flowers,KSU17,6,0,accept
13.02.2026,several green apples,KSU17,7,0,accept
13.02.2026,plate,KSU17,6,0,accept
13.02.2026,domes,KSU18,6,0,accept
13.02.2026,wear,KSU18,1,0,accept
13.02.2026,painted scene,KSU18,6,0,accept
13.02.2026,two groups of people,KSU18,6,0,accept
13.02.2026,signs of age,KSU18,0,0,unknown
13.02.2026,white fence,KSU18,4,0,accept
13.02.2026,a village,KSU18,3,2,accept
13.02.2026,wooden frame,KSU18,2,0,accept
13.02.2026,church,KSU18,6,0,accept
13.02.2026,trees,KSU18,3,0,accept
13.02.2026,crosses,KSU18,4,0,accept
13.02.2026,roofs,KSU18,3,0,accept
13.02.2026,houses,KSU18,5,1,accept
13.02.2026,path,KSU18,4,0,accept
13.02.2026,village,KSU18,4,1,accept
13.02.2026,woman,KSU19,4,0,accept
13.02.2026,man,KSU19,7,0,accept
13.02.2026,small wooden bucket,KSU19,4,0,accept
13.02.2026,red saddle,KSU19,5,0,accept
13.02.2026,girl,KSU19,7,0,accept
13.02.2026,dark blue military uniform,KSU19,6,0,accept
13.02.2026,black hat,KSU19,4,0,accept
13.02.2026,rural landscape,KSU19,5,0,accept
13.02.2026,visible signs of age and wear,KSU19,1,2,reject
13.02.2026,kozak,KSU19,6,0,accept
13.02.2026,kozak with a girl,KSU19,6,0,accept
13.02.2026,white horse,KSU19,6,0,accept
13.02.2026,red and blue embroidered dress,KSU19,5,0,accept
27.03.2026,Field,KSU2,1,0,accept
13.02.2026,chumak,KSU2,8,0,accept
27.03.2026,crows,KSU2,2,0,accept
27.03.2026,oxen,KSU2,2,0,accept
13.02.2026,canvas,KSU2,3,1,accept
13.02.2026,man,KSU2,8,0,accept
27.03.2026,bags,KSU2,1,0,accept
13.02.2026,cart,KSU2,7,2,accept
27.03.2026,Birds,KSU2,2,0,accept
13.02.2026,cows,KSU2,4,2,accept
13.02.2026,painting,KSU2,6,0,accept
13.02.2026,bundle of hay or straw,KSU2,1,6,reject
13.02.2026,traditional attire,KSU2,6,1,accept
13.02.2026,signs of age and wear,KSU2,5,0,accept
27.03.2026,Sky with clouds,KSU2,1,0,accept
13.02.2026,pears,KSU20,8,0,accept
13.02.2026,watermelon,KSU20,8,0,accept
13.02.2026,leafy plant,KSU20,3,0,accept
27.03.2026,Ksonz Hryhorii,KSU20,1,0,accept
27.03.2026,Sky with clouds,KSU20,1,0,accept
13.02.2026,grapes,KSU20,7,0,accept
27.03.2026,Bushes,KSU20,1,0,accept
13.02.2026,basket,KSU20,7,0,accept
13.02.2026,damage,KSU20,3,0,accept
13.02.2026,still life,KSU20,7,0,accept
13.02.2026,slice,KSU20,0,0,unknown
13.02.2026,visible cracks,KSU20,1,2,reject
27.03.2026,A pair of vegetables,KSU20,1,0,accept
13.02.2026,bowl,KSU20,5,2,accept
27.03.2026,Houses,KSU21,1,0,accept
27.03.2026,planting,KSU21,1,0,accept
27.03.2026,Field,KSU21,1,0,accept
27.03.2026,Oxens,KSU21,1,0,accept
27.03.2026,Trees,KSU21,1,0,accept
27.03.2026,Dirt road,KSU21,1,0,accept
13.02.2026,two oxen,KSU21,8,0,accept
13.02.2026,once upon a time on a field,KSU21,5,1,accept
13.02.2026,wear,KSU21,2,0,accept
13.02.2026,plow,KSU21,8,0,accept
13.02.2026,trousers,KSU21,4,0,accept
13.02.2026,man,KSU21,7,0,accept
13.02.2026,oil painting,KSU21,1,2,reject
13.02.2026,other figures,KSU21,0,2,reject
13.02.2026,bundle,KSU21,0,4,reject
13.02.2026,cracks,KSU21,0,3,reject
13.02.2026,cart,KSU21,0,3,reject
27.03.2026,Wooden fence,KSU21,1,0,accept
13.02.2026,rural landscape,KSU21,8,0,accept
13.02.2026,white shirt,KSU21,7,0,accept
13.02.2026,orange beads,KSU22,4,0,accept
13.02.2026,portrait of a girl,KSU22,6,0,accept
13.02.2026,peeling paint,KSU22,1,2,reject
13.02.2026,traditional attire,KSU22,7,0,accept
13.02.2026,red beads,KSU22,5,0,accept
13.02.2026,girl,KSU22,6,0,accept
13.02.2026,cracking,KSU22,0,2,reject
13.02.2026,floral embroidery,KSU22,7,0,accept
13.02.2026,white blouse,KSU22,5,0,accept
13.02.2026,white beads,KSU22,3,0,accept
13.02.2026,multi-layered necklace,KSU22,7,0,accept
13.02.2026,portrait,KSU22,6,0,accept
13.02.2026,a girl,KSU22,6,0,accept
13.02.2026,dark vest,KSU22,3,1,accept
13.02.2026,woman,KSU22,4,0,accept
27.03.2026,Brown jacket,KSU23,1,0,accept
13.02.2026,taras shevchenko,KSU23,8,0,accept
13.02.2026,brown shirt,KSU23,2,1,accept
13.02.2026,dark coat,KSU23,8,0,accept
13.02.2026,mustache,KSU23,7,0,accept
13.02.2026,portrait of taras shevchenko,KSU23,5,0,accept
13.02.2026,dark fur-lined hat,KSU23,5,0,accept
13.02.2026,cracks,KSU23,0,2,reject
13.02.2026,man,KSU23,5,0,accept
13.02.2026,portrait,KSU23,7,0,accept
13.02.2026,signs of age and wear,KSU23,3,0,accept
13.02.2026,rough texture,KSU23,2,0,accept
27.03.2026,Taras Shevchenko,KSU23,0,0,unknown
13.02.2026,signs of age,KSU24,3,0,accept
13.02.2026,rural landscape,KSU24,8,0,accept
27.03.2026,Meadow,KSU24,1,0,accept
13.02.2026,paint wear,KSU24,0,2,reject
13.02.2026,signature,KSU24,5,0,accept
13.02.2026,dirt path,KSU24,6,0,accept
13.02.2026,birch tree,KSU24,6,0,accept
13.02.2026,other trees,KSU24,3,0,accept
13.02.2026,painting,KSU24,5,0,accept
13.02.2026,cracks,KSU24,0,3,reject
13.02.2026,watermark,KSU24,0,4,reject
13.02.2026,a village,KSU24,8,0,accept
27.03.2026,Sky,KSU24,1,0,accept
27.03.2026,Kutsenko I.,KSU24,1,0,accept
13.02.2026,small figure,KSU24,5,0,accept
27.03.2026,Dirt road,KSU24,1,0,accept
13.02.2026,houses,KSU25,8,0,accept
13.02.2026,young boy,KSU25,8,0,accept
19.03.2026,"Geese, child",KSU25,1,0,accept
13.02.2026,well,KSU25,2,3,reject
13.02.2026,white shirt,KSU25,5,0,accept
13.02.2026,red skirt,KSU25,5,0,accept
13.02.2026,wooden fence,KSU25,7,0,accept
13.02.2026,bucket,KSU25,7,0,accept
13.02.2026,chickens,KSU25,6,0,accept
13.02.2026,near the well,KSU25,7,0,accept
13.02.2026,woman,KSU25,6,0,accept
13.02.2026,wooden trough,KSU25,6,0,accept
13.02.2026,trees,KSU25,5,0,accept
13.02.2026,wear,KSU25,1,3,reject
13.02.2026,cracks,KSU25,1,3,reject
13.02.2026,canvas,KSU25,2,3,reject
13.02.2026,oil painting,KSU25,2,3,reject
13.02.2026,wooden pole,KSU25,5,0,accept
27.03.2026,Bridge,KSU3,1,0,accept
13.02.2026,red skirt,KSU3,4,0,accept
13.02.2026,horse-drawn cart,KSU3,6,0,accept
13.02.2026,rural landscape,KSU3,6,0,accept
13.02.2026,blue domes,KSU3,8,0,accept
27.03.2026,Furman Semen,KSU3,1,0,accept
13.02.2026,church,KSU3,8,0,accept
27.03.2026,Horsecart,KSU3,1,0,accept
27.03.2026,Dirt road,KSU3,1,0,accept
13.02.2026,frame,KSU3,0,0,unknown
13.02.2026,river,KSU3,4,0,accept
13.02.2026,woman,KSU3,3,0,accept
13.02.2026,painting,KSU3,2,1,accept
13.02.2026,wooden bridge,KSU3,5,1,accept
27.03.2026,White waterfowl,KSU3,1,0,accept
13.02.2026,pushkarivka,KSU3,0,0,unknown
13.02.2026,houses,KSU3,4,0,accept
13.02.2026,swans,KSU3,6,0,accept
27.03.2026,Waterbody,KSU3,1,0,accept
27.03.2026,Trees,KSU3,1,0,accept
27.03.2026,Sky with clouds,KSU3,1,0,accept
13.02.2026,dark coat,KSU4,7,0,accept
13.02.2026,visible brushstrokes,KSU4,0,1,reject
13.02.2026,taras shevchenko,KSU4,4,2,accept
13.02.2026,dark fur hat,KSU4,8,0,accept
27.03.2026,Black fur coat,KSU4,1,0,accept
27.03.2026,Brown jacket,KSU4,1,0,accept
13.02.2026,white beard,KSU4,0,3,reject
13.02.2026,elderly man,KSU4,7,0,accept
22.03.2026,Taras Shevchenko,KSU4,4,0,accept
13.02.2026,portrait,KSU4,7,0,accept
13.02.2026,mustache,KSU4,7,0,accept
13.02.2026,damage,KSU4,2,0,accept
13.02.2026,portrait of taras shevchenko,KSU4,6,0,accept
13.02.2026,birch trees,KSU5,9,0,accept
27.03.2026,Usyk Yakiv,KSU5,1,0,accept
27.03.2026,Wetland,KSU5,1,0,accept
13.02.2026,forest scene,KSU5,7,0,accept
13.02.2026,pond,KSU5,0,4,reject
27.03.2026,Sky with clouds,KSU5,1,0,accept
13.02.2026,landscape,KSU5,8,0,accept
13.02.2026,oil painting,KSU5,0,3,reject
13.02.2026,stream,KSU5,2,4,reject
13.02.2026,canvas,KSU5,0,4,reject
13.02.2026,leaves,KSU5,4,0,accept
13.02.2026,taras shevchenko,KSU6,8,0,accept
27.03.2026,A letter,KSU6,1,0,accept
13.02.2026,book,KSU6,6,0,accept
13.02.2026,oil on canvas,KSU6,1,5,reject
13.02.2026,portrait of taras shevchenko,KSU6,7,0,accept
13.02.2026,inkwell,KSU6,7,0,accept
13.02.2026,dark cloak draped over shoulder,KSU6,6,1,accept
13.02.2026,light-colored shirt with dark embroidery,KSU6,7,0,accept
27.03.2026,Taras Shevchenko,KSU6,0,0,unknown
13.02.2026,quill pen,KSU6,7,1,accept
13.02.2026,table,KSU6,6,0,accept
13.02.2026,bald man with a mustache,KSU6,7,0,accept
13.02.2026,portrait,KSU6,7,0,accept
27.03.2026,Khytko V.,KSU7,2,0,accept
13.02.2026,balding man,KSU7,6,0,accept
13.02.2026,brown shirt,KSU7,0,5,reject
13.02.2026,portrait of taras shevchenko,KSU7,6,0,accept
13.02.2026,taras shevchenko,KSU7,8,0,accept
13.02.2026,portrait,KSU7,9,0,accept
13.02.2026,signs of age and wear,KSU7,3,0,accept
27.03.2026,Taras Shevchenko,KSU7,0,0,unknown
13.02.2026,dark coat,KSU7,9,0,accept
13.02.2026,thatched roof,KSU8,7,0,accept
13.02.2026,swans,KSU8,6,0,accept
13.02.2026,wooden fence,KSU8,5,0,accept
13.02.2026,dark red frame,KSU8,5,0,accept
13.02.2026,green fields,KSU8,7,0,accept
13.02.2026,a village,KSU8,4,1,accept
13.02.2026,body of water,KSU8,6,0,accept
13.02.2026,small house,KSU8,6,0,accept
13.02.2026,signs of age and wear,KSU8,3,0,accept
27.03.2026,reeds,KSU8,1,0,accept
13.02.2026,trees,KSU8,6,0,accept
13.02.2026,painting,KSU8,6,0,accept
13.02.2026,hay bales,KSU8,5,0,accept
27.03.2026,Sky with clouds,KSU9,1,0,accept
13.02.2026,older man in light blue shirt,KSU9,5,0,accept
13.02.2026,man in red coat,KSU9,5,0,accept
13.02.2026,black horse,KSU9,4,0,accept
13.02.2026,blue and red dress,KSU9,2,0,accept
13.02.2026,dark trousers,KSU9,2,0,accept
27.03.2026,Thatched houses,KSU9,1,0,accept
13.02.2026,yaryna,KSU9,4,0,accept
27.03.2026,Text label,KSU9,1,0,accept
13.02.2026,woman in blue and red dress,KSU9,4,0,accept
13.02.2026,painting,KSU9,4,0,accept
13.02.2026,visible signs of age and wear,KSU9,1,0,accept
13.02.2026,rural scene,KSU9,0,0,unknown
13.02.2026,red coat,KSU9,0,1,reject
27.03.2026,Flowers,KSU9,1,0,accept
27.03.2026,rifle,KSU9,3,0,accept
27.03.2026,A soldier,KSU9,1,0,accept
27.03.2026,Horserider,KSU9,1,0,accept
13.02.2026,black hat,KSU9,4,0,accept
27.03.2026,red skirt and dark blue vest,KSU9,1,0,accept
13.02.2026,light blue shirt,KSU9,1,0,accept
13.02.2026,sword,KSU9,0,0,unknown
27.03.2026,Lance,KSU9,1,0,accept
27.03.2026,Wicker fence,KSU9,1,0,accept
22.03.2026,Farewell,KSU9,6,0,accept
13.02.2026,jesus christ,KYD1241,5,0,accept
13.02.2026,white bandage,KYD1241,1,2,reject
13.02.2026,dark robe,KYD1241,3,0,accept
13.02.2026,red garment,KYD1241,3,1,accept
13.02.2026,golden heart,KYD1241,4,0,accept
13.02.2026,religious portrait,KYD1241,5,0,accept
13.02.2026,icon,KYD1241,2,0,accept
13.02.2026,red mark,KYD1241,0,2,reject
13.02.2026,cracks,KYD1241,2,0,accept
13.02.2026,cross,KYD1241,2,0,accept
13.02.2026,visible signs of age and wear,KYD1241,3,0,accept
13.02.2026,paint damage,KYD1241,3,0,accept
22.03.2026,Sacred Heart,KYD1241,2,0,accept
13.02.2026,golden halo,KYD1241,3,0,accept
27.03.2026,Virgin Mary,KYD1242,4,0,accept
27.03.2026,white lily,KYD1242,2,0,accept
13.02.2026,woman,KYD1242,3,0,accept
13.02.2026,icon,KYD1242,5,0,accept
13.02.2026,wear,KYD1242,0,1,reject
27.03.2026,The Immaculate Heart of Mary,KYD1242,2,0,accept
13.02.2026,signs of age,KYD1242,2,0,accept
13.02.2026,the virgin mary,KYD1242,4,1,accept
13.02.2026,white veil,KYD1242,0,0,unknown
13.02.2026,red garment,KYD1242,7,0,accept
27.03.2026,Heart,KYD1242,4,0,accept
13.02.2026,flowers,KYD1242,7,0,accept
13.02.2026,bouquet,KYD1242,0,3,reject
13.02.2026,religious portrait,KYD1242,3,0,accept
22.03.2026,Great Schema,KYD1243,3,0,accept
27.03.2026,Black,KYD1243,2,0,accept
27.03.2026,Green,KYD1243,2,0,accept
22.03.2026,Monastic Habit,KYD1243,0,0,unknown
22.03.2026,Monastic Habit (detail),KYD1243,2,1,accept
22.03.2026,Angelic Habit,KYD1243,0,0,unknown
13.02.2026,signs of age,KYD1243,3,0,accept
13.02.2026,damage,KYD1243,4,0,accept
27.03.2026,The cross,KYD1243,2,0,accept
13.02.2026,large faded green cross,KYD1243,5,0,accept
13.02.2026,dark wooden surface,KYD1243,4,0,accept
13.02.2026,red outline,KYD1243,0,0,unknown
13.02.2026,the christ,KYD1243,3,1,accept
22.03.2026,Monastic Vows,KYD1243,2,1,accept
13.02.2026,icon,KYD1243,6,0,accept
19.03.2026,St Helen,KYD1244,1,0,accept
19.03.2026,Constantine the Great,KYD1244,1,0,accept
13.02.2026,green and red robe,KYD1244,3,0,accept
13.02.2026,crown,KYD1244,3,0,accept
13.02.2026,large wooden cross,KYD1244,2,0,accept
19.03.2026,The Exaltation of the Holy Cross of our Lord,KYD1244,1,0,accept
13.02.2026,woman,KYD1244,3,0,accept
13.02.2026,man,KYD1244,6,0,accept
19.03.2026,The Exaltation of the Holy Cross,KYD1244,2,0,accept
13.02.2026,dark robe,KYD1244,2,0,accept
13.02.2026,cracks,KYD1244,2,0,accept
13.02.2026,paint damage,KYD1244,3,0,accept
13.02.2026,icon,KYD1244,5,0,accept
13.02.2026,resurrection of christ,KYD1244,2,0,accept
13.02.2026,jesus christ,KYD1244,3,0,accept
13.02.2026,the exaltation of the holly cross,KYD1244,6,1,accept
13.02.2026,staff,KYD1244,0,2,reject
13.02.2026,vertical format,KYD1245,2,1,accept
13.02.2026,saint michael,KYD1245,3,1,accept
13.02.2026,book,KYD1245,0,0,unknown
13.02.2026,woman,KYD1245,2,0,accept
13.02.2026,dark robe,KYD1245,2,0,accept
13.02.2026,red patterned hat,KYD1245,2,0,accept
19.03.2026,Nice,KYD1245,2,0,accept
13.02.2026,our lady and saint michael,KYD1245,3,0,accept
13.02.2026,paint damage,KYD1245,2,0,accept
13.02.2026,icon,KYD1245,2,0,accept
13.02.2026,cracks,KYD1245,2,0,accept
13.02.2026,man,KYD1245,4,0,accept
13.02.2026,child,KYD1245,4,0,accept
13.02.2026,red hood,KYD1245,5,0,accept
13.02.2026,saint,KYD1245,5,0,accept
19.03.2026,Our Lady and Saint Nicholas,KYD1245,2,1,accept
13.02.2026,plant,KYD1246,5,0,accept
13.02.2026,baby,KYD1246,4,0,accept
13.02.2026,red robe,KYD1246,6,0,accept
13.02.2026,cross,KYD1246,6,0,accept
13.02.2026,flowers,KYD1246,6,0,accept
13.02.2026,child,KYD1246,6,0,accept
13.02.2026,icon,KYD1246,5,0,accept
13.02.2026,hood,KYD1246,5,0,accept
13.02.2026,woman,KYD1246,4,0,accept
13.02.2026,damaged,KYD1246,4,0,accept
19.03.2026,wow,KYD1246,3,0,accept
13.02.2026,old,KYD1246,5,0,accept
13.02.2026,the blessed virgin with a baby,KYD1246,4,0,accept
13.02.2026,religious icon,KYD1246,5,0,accept
13.02.2026,visible cracks,KYD1247,2,0,accept
13.02.2026,pearl necklace,KYD1247,2,1,accept
13.02.2026,icon,KYD1247,2,0,accept
13.02.2026,green robe,KYD1247,2,0,accept
13.02.2026,bundle of grass,KYD1247,0,2,reject
13.02.2026,woman,KYD1247,3,0,accept
13.02.2026,yellow halo,KYD1247,4,0,accept
13.02.2026,small golden cross,KYD1247,5,0,accept
13.02.2026,dark hair,KYD1247,5,0,accept
13.02.2026,cross earring,KYD1247,5,0,accept
13.02.2026,st. paraskeva,KYD1247,4,0,accept
13.02.2026,damage,KYD1247,3,0,accept
13.02.2026,vertical oil painting,KYD1248,4,2,accept
27.03.2026,Foggy background,KYD1248,2,0,accept
13.02.2026,river,KYD1248,8,0,accept
13.02.2026,forest,KYD1248,4,0,accept
13.02.2026,island,KYD1248,0,7,reject
13.02.2026,figure,KYD1248,7,0,accept
13.02.2026,dark clothing,KYD1248,7,0,accept
13.02.2026,birch trees,KYD1248,7,0,accept
13.02.2026,landscape,KYD1248,8,0,accept
13.02.2026,visible signs of age and wear,KYD1248,3,0,accept
13.02.2026,black hat,KYD1249,6,0,accept
27.03.2026,Yarmolenko Panas,KYD1249,1,0,accept
13.02.2026,red coat,KYD1249,6,0,accept
13.02.2026,yaryna,KYD1249,1,3,reject
13.02.2026,houses,KYD1249,5,0,accept
13.02.2026,dark horse,KYD1249,1,3,reject
13.02.2026,white shirt,KYD1249,6,0,accept
13.02.2026,painted folk art scene,KYD1249,6,0,accept
13.02.2026,man in white shirt,KYD1249,6,0,accept
13.02.2026,signs of age,KYD1249,3,0,accept
13.02.2026,woman in blue and red embroidered dress,KYD1249,5,1,accept
13.02.2026,rifle,KYD1249,4,0,accept
13.02.2026,blue and red embroidered dress,KYD1249,3,0,accept
13.02.2026,church,KYD1249,6,0,accept
13.02.2026,man in red coat,KYD1249,5,0,accept
13.02.2026,damage,KYD1249,3,0,accept
13.02.2026,blue pants,KYD1249,5,0,accept
13.02.2026,swans,KYD1250,5,0,accept
13.02.2026,painted mural,KYD1250,0,0,unknown
13.02.2026,red coat,KYD1250,5,0,accept
22.03.2026,Flirting,KYD1250,3,0,accept
13.02.2026,pond,KYD1250,6,0,accept
13.02.2026,white horse,KYD1250,7,0,accept
13.02.2026,woman,KYD1250,6,0,accept
13.02.2026,near the well,KYD1250,8,0,accept
13.02.2026,black hat,KYD1250,7,0,accept
22.03.2026,Courtship by the Well,KYD1250,2,0,accept
13.02.2026,birds,KYD1250,5,0,accept
13.02.2026,horse,KYD1250,5,0,accept
13.02.2026,water pump,KYD1250,2,4,reject
13.02.2026,man,KYD1250,7,0,accept
13.02.2026,red and green decorations,KYD1250,6,0,accept
13.02.2026,rural village scene,KYD1250,8,0,accept
13.02.2026,red and white dress,KYD1250,5,0,accept
13.02.2026,visible grain,KYD1251,0,4,reject
13.02.2026,woman,KYD1251,3,0,accept
13.02.2026,boat,KYD1251,6,0,accept
13.02.2026,some damage,KYD1251,3,0,accept
13.02.2026,depiction,KYD1251,3,0,accept
13.02.2026,boys and girls,KYD1251,6,0,accept
13.02.2026,traditional folk attire,KYD1251,7,0,accept
13.02.2026,boys,KYD1251,6,0,accept
13.02.2026,child,KYD1251,3,0,accept
13.02.2026,man,KYD1251,4,0,accept
13.02.2026,cooking,KYD1251,4,0,accept
13.02.2026,long pole,KYD1251,5,0,accept
13.02.2026,painting,KYD1251,6,0,accept
13.02.2026,girls,KYD1251,7,0,accept
13.02.2026,lute,KYD1251,1,2,reject
13.02.2026,white sleeves,KYD1252,5,0,accept
13.02.2026,vase,KYD1252,3,1,accept
13.02.2026,girl,KYD1252,7,0,accept
13.02.2026,floral headpiece,KYD1252,7,0,accept
13.02.2026,damage,KYD1252,0,4,reject
13.02.2026,a girl,KYD1252,7,0,accept
13.02.2026,roses,KYD1252,6,0,accept
